date,origin,destination,class,demand,avg_ticket_price,competitor_prices,revenue
2/23/2024,SYD,BKK,Economy,88,515.9,"{'Emirates': 448.8, 'Qatar Airways': 586.67, 'Turkish Airlines': 492.08}",45399
2/23/2024,SYD,BKK,Business,42,1922.58,"{'Emirates': 2002.9, 'Qatar Airways': 1915.72, 'Turkish Airlines': 1691.15}",80748.34
2/23/2024,SYD,BKK,First,9,4953.13,"{'Emirates': 5184.68, 'Qatar Airways': 4853.59, 'Turkish Airlines': 4631.0}",44578.18
2/24/2024,AUH,LHR,Economy,90,501.53,"{'Emirates': 462.45, 'Qatar Airways': 484.16, 'Turkish Airlines': 442.22}",45137.76
2/24/2024,AUH,LHR,Business,41,2108.89,"{'Emirates': 2012.43, 'Qatar Airways': 2321.69, 'Turkish Airlines': 1954.76}",86464.53
2/24/2024,AUH,LHR,First,1,4944.54,"{'Emirates': 5417.2, 'Qatar Airways': 4570.89, 'Turkish Airlines': 4660.7}",4944.54
2/24/2024,AUH,JFK,Economy,132,314.96,"{'Emirates': 303.1, 'Qatar Airways': 305.36, 'Turkish Airlines': 283.51}",41575.01
2/24/2024,AUH,JFK,Business,41,2121.83,"{'Emirates': 2067.69, 'Qatar Airways': 2092.73, 'Turkish Airlines': 2331.89}",86994.86
2/24/2024,AUH,JFK,First,4,4962.7,"{'Emirates': 5705.34, 'Qatar Airways': 4789.71, 'Turkish Airlines': 4587.18}",19850.8
2/24/2024,AUH,DEL,Economy,88,460.11,"{'Emirates': 463.74, 'Qatar Airways': 426.56, 'Turkish Airlines': 433.42}",40489.49
2/24/2024,AUH,DEL,Business,26,2010.22,"{'Emirates': 2273.66, 'Qatar Airways': 2106.69, 'Turkish Airlines': 1712.97}",52265.61
2/24/2024,AUH,DEL,First,6,4963.46,"{'Emirates': 5175.35, 'Qatar Airways': 4682.41, 'Turkish Airlines': 4337.62}",29780.75
2/24/2024,AUH,SYD,Economy,113,339.7,"{'Emirates': 335.15, 'Qatar Airways': 379.48, 'Turkish Airlines': 345.68}",38385.65
2/24/2024,AUH,SYD,Business,33,2033.56,"{'Emirates': 2051.85, 'Qatar Airways': 2147.84, 'Turkish Airlines': 1865.48}",67107.33
2/24/2024,AUH,SYD,First,7,4780.8,"{'Emirates': 5086.7, 'Qatar Airways': 4320.38, 'Turkish Airlines': 4087.89}",33465.61
2/24/2024,AUH,BKK,Economy,76,561.6,"{'Emirates': 607.07, 'Qatar Airways': 615.1, 'Turkish Airlines': 619.08}",42681.94
2/24/2024,AUH,BKK,Business,24,1929.62,"{'Emirates': 1912.6, 'Qatar Airways': 2056.13, 'Turkish Airlines': 1763.95}",46310.89
2/24/2024,AUH,BKK,First,2,4863.74,"{'Emirates': 4453.39, 'Qatar Airways': 5336.23, 'Turkish Airlines': 4439.44}",9727.48
2/24/2024,LHR,JFK,Economy,143,406.24,"{'Emirates': 412.82, 'Qatar Airways': 429.48, 'Turkish Airlines': 420.8}",58092.21
2/24/2024,LHR,JFK,Business,31,2020.57,"{'Emirates': 1722.18, 'Qatar Airways': 1780.77, 'Turkish Airlines': 2237.54}",62637.53
2/24/2024,LHR,JFK,First,2,5053.82,"{'Emirates': 5170.01, 'Qatar Airways': 4734.55, 'Turkish Airlines': 4610.52}",10107.65
2/24/2024,LHR,DEL,Economy,82,557.22,"{'Emirates': 593.94, 'Qatar Airways': 621.98, 'Turkish Airlines': 509.97}",45691.87
2/24/2024,LHR,DEL,Business,18,2059.82,"{'Emirates': 2110.52, 'Qatar Airways': 2345.93, 'Turkish Airlines': 2242.47}",37076.8
2/24/2024,LHR,DEL,First,2,5067.69,"{'Emirates': 4380.48, 'Qatar Airways': 4740.91, 'Turkish Airlines': 5255.7}",10135.38
2/24/2024,LHR,SYD,Economy,105,431.99,"{'Emirates': 394.97, 'Qatar Airways': 496.63, 'Turkish Airlines': 454.15}",45359.31
2/24/2024,LHR,SYD,Business,24,2110.46,"{'Emirates': 1976.6, 'Qatar Airways': 2415.27, 'Turkish Airlines': 2072.13}",50650.93
2/24/2024,LHR,SYD,First,6,5049.47,"{'Emirates': 5052.8, 'Qatar Airways': 5395.92, 'Turkish Airlines': 5429.71}",30296.8
2/24/2024,LHR,BKK,Economy,88,508.97,"{'Emirates': 481.5, 'Qatar Airways': 482.04, 'Turkish Airlines': 452.79}",44789.24
2/24/2024,LHR,BKK,Business,30,2082.67,"{'Emirates': 2083.67, 'Qatar Airways': 1874.74, 'Turkish Airlines': 2196.98}",62480.06
2/24/2024,LHR,BKK,First,7,4963.38,"{'Emirates': 5031.13, 'Qatar Airways': 5369.42, 'Turkish Airlines': 4726.6}",34743.67
2/24/2024,JFK,LHR,Economy,107,656.26,"{'Emirates': 623.39, 'Qatar Airways': 747.8, 'Turkish Airlines': 709.81}",70219.99
2/24/2024,JFK,LHR,Business,25,2096.19,"{'Emirates': 2169.48, 'Qatar Airways': 1955.23, 'Turkish Airlines': 2062.02}",52404.66
2/24/2024,JFK,LHR,First,1,4851.43,"{'Emirates': 4913.85, 'Qatar Airways': 5501.29, 'Turkish Airlines': 4332.38}",4851.43
2/24/2024,JFK,DEL,Economy,105,278.31,"{'Emirates': 262.45, 'Qatar Airways': 267.98, 'Turkish Airlines': 287.63}",29222.78
2/24/2024,JFK,DEL,Business,19,1992.25,"{'Emirates': 1854.28, 'Qatar Airways': 1992.94, 'Turkish Airlines': 2268.84}",37852.75
2/24/2024,JFK,DEL,First,0,4879.32,"{'Emirates': 5510.81, 'Qatar Airways': 5088.02, 'Turkish Airlines': 5431.8}",0
2/24/2024,JFK,SYD,Economy,92,558.06,"{'Emirates': 516.66, 'Qatar Airways': 626.97, 'Turkish Airlines': 489.79}",51341.14
2/24/2024,JFK,SYD,Business,44,2159.61,"{'Emirates': 1840.25, 'Qatar Airways': 2157.45, 'Turkish Airlines': 2313.45}",95022.87
2/24/2024,JFK,SYD,First,4,5024.54,"{'Emirates': 5487.44, 'Qatar Airways': 4723.34, 'Turkish Airlines': 4922.91}",20098.18
2/24/2024,JFK,BKK,Economy,137,584.93,"{'Emirates': 622.83, 'Qatar Airways': 624.67, 'Turkish Airlines': 507.55}",80135.97
2/24/2024,JFK,BKK,Business,21,2079.25,"{'Emirates': 1774.88, 'Qatar Airways': 2275.47, 'Turkish Airlines': 2211.68}",43664.34
2/24/2024,JFK,BKK,First,11,5078.06,"{'Emirates': 5551.45, 'Qatar Airways': 5070.96, 'Turkish Airlines': 5201.2}",55858.69
2/24/2024,DEL,LHR,Economy,95,442.58,"{'Emirates': 440.27, 'Qatar Airways': 497.51, 'Turkish Airlines': 481.15}",42045.24
2/24/2024,DEL,LHR,Business,24,2047.89,"{'Emirates': 2001.86, 'Qatar Airways': 1816.49, 'Turkish Airlines': 2300.26}",49149.46
2/24/2024,DEL,LHR,First,5,5097.12,"{'Emirates': 4625.84, 'Qatar Airways': 5226.23, 'Turkish Airlines': 4563.94}",25485.61
2/24/2024,DEL,JFK,Economy,120,748.47,"{'Emirates': 709.73, 'Qatar Airways': 832.35, 'Turkish Airlines': 735.97}",89816.94
2/24/2024,DEL,JFK,Business,24,2028.72,"{'Emirates': 2103.36, 'Qatar Airways': 2059.58, 'Turkish Airlines': 2271.31}",48689.2
2/24/2024,DEL,JFK,First,3,5161.43,"{'Emirates': 4725.22, 'Qatar Airways': 4738.27, 'Turkish Airlines': 5054.03}",15484.29
2/24/2024,DEL,SYD,Economy,71,619.51,"{'Emirates': 633.07, 'Qatar Airways': 600.5, 'Turkish Airlines': 581.15}",43985.1
2/24/2024,DEL,SYD,Business,21,2064.43,"{'Emirates': 1831.52, 'Qatar Airways': 2342.04, 'Turkish Airlines': 1810.39}",43353.01
2/24/2024,DEL,SYD,First,6,4903.4,"{'Emirates': 4625.15, 'Qatar Airways': 5014.65, 'Turkish Airlines': 4209.33}",29420.39
2/24/2024,DEL,BKK,Economy,104,501.25,"{'Emirates': 490.07, 'Qatar Airways': 481.44, 'Turkish Airlines': 544.1}",52129.8
2/24/2024,DEL,BKK,Business,28,2034.3,"{'Emirates': 2300.31, 'Qatar Airways': 2120.92, 'Turkish Airlines': 1740.45}",56960.36
2/24/2024,DEL,BKK,First,5,5018.91,"{'Emirates': 5544.87, 'Qatar Airways': 5701.18, 'Turkish Airlines': 5421.18}",25094.55
2/24/2024,SYD,LHR,Economy,125,443.19,"{'Emirates': 450.57, 'Qatar Airways': 435.55, 'Turkish Airlines': 507.57}",55398.19
2/24/2024,SYD,LHR,Business,12,2151.07,"{'Emirates': 1987.63, 'Qatar Airways': 2082.25, 'Turkish Airlines': 2441.96}",25812.83
2/24/2024,SYD,LHR,First,7,5014.76,"{'Emirates': 4405.47, 'Qatar Airways': 4297.47, 'Turkish Airlines': 5087.99}",35103.32
2/24/2024,SYD,JFK,Economy,101,644.67,"{'Emirates': 676.38, 'Qatar Airways': 689.12, 'Turkish Airlines': 607.42}",65112.09
2/24/2024,SYD,JFK,Business,19,1999.01,"{'Emirates': 2188.16, 'Qatar Airways': 2012.76, 'Turkish Airlines': 1835.29}",37981.21
2/24/2024,SYD,JFK,First,3,4953.79,"{'Emirates': 5057.0, 'Qatar Airways': 4964.64, 'Turkish Airlines': 5567.84}",14861.38
2/24/2024,SYD,DEL,Economy,120,288.96,"{'Emirates': 245.97, 'Qatar Airways': 312.89, 'Turkish Airlines': 248.32}",34674.76
2/24/2024,SYD,DEL,Business,20,1870.75,"{'Emirates': 1967.8, 'Qatar Airways': 1796.87, 'Turkish Airlines': 1771.48}",37415.04
2/24/2024,SYD,DEL,First,5,4996.75,"{'Emirates': 5387.25, 'Qatar Airways': 4522.37, 'Turkish Airlines': 4309.08}",24983.74
2/24/2024,SYD,BKK,Economy,92,500.85,"{'Emirates': 437.53, 'Qatar Airways': 535.95, 'Turkish Airlines': 559.76}",46078.07
2/24/2024,SYD,BKK,Business,18,2134.08,"{'Emirates': 2296.62, 'Qatar Airways': 2271.04, 'Turkish Airlines': 1831.0}",38413.48
2/24/2024,SYD,BKK,First,6,5155.09,"{'Emirates': 5780.91, 'Qatar Airways': 4608.39, 'Turkish Airlines': 4786.39}",30930.56
2/25/2024,AUH,LHR,Economy,92,574.21,"{'Emirates': 527.26, 'Qatar Airways': 525.14, 'Turkish Airlines': 602.87}",52827.68
2/25/2024,AUH,LHR,Business,14,1846.59,"{'Emirates': 2094.54, 'Qatar Airways': 1851.07, 'Turkish Airlines': 1880.52}",25852.27
2/25/2024,AUH,LHR,First,7,4912.94,"{'Emirates': 5246.06, 'Qatar Airways': 4321.99, 'Turkish Airlines': 5289.56}",34390.57
2/25/2024,AUH,JFK,Economy,62,435.9,"{'Emirates': 434.21, 'Qatar Airways': 370.53, 'Turkish Airlines': 486.73}",27026.08
2/25/2024,AUH,JFK,Business,17,1846.17,"{'Emirates': 1905.64, 'Qatar Airways': 1866.79, 'Turkish Airlines': 1660.21}",31384.92
2/25/2024,AUH,JFK,First,1,5069.12,"{'Emirates': 4789.64, 'Qatar Airways': 4829.96, 'Turkish Airlines': 4509.35}",5069.12
2/25/2024,AUH,DEL,Economy,87,392.45,"{'Emirates': 420.88, 'Qatar Airways': 402.42, 'Turkish Airlines': 366.09}",34143.36
2/25/2024,AUH,DEL,Business,23,1995.84,"{'Emirates': 2274.53, 'Qatar Airways': 2023.83, 'Turkish Airlines': 1893.17}",45904.22
2/25/2024,AUH,DEL,First,6,5158.6,"{'Emirates': 5021.84, 'Qatar Airways': 5121.86, 'Turkish Airlines': 5438.12}",30951.63
2/25/2024,AUH,SYD,Economy,74,462.53,"{'Emirates': 474.23, 'Qatar Airways': 518.85, 'Turkish Airlines': 519.64}",34227.5
2/25/2024,AUH,SYD,Business,26,2112.48,"{'Emirates': 1859.68, 'Qatar Airways': 2362.14, 'Turkish Airlines': 1890.13}",54924.5
2/25/2024,AUH,SYD,First,5,5000.47,"{'Emirates': 5316.58, 'Qatar Airways': 5039.96, 'Turkish Airlines': 5405.47}",25002.36
2/25/2024,AUH,BKK,Economy,104,502.56,"{'Emirates': 496.5, 'Qatar Airways': 533.65, 'Turkish Airlines': 547.46}",52266.76
2/25/2024,AUH,BKK,Business,21,1993.94,"{'Emirates': 1985.7, 'Qatar Airways': 1695.73, 'Turkish Airlines': 2232.7}",41872.83
2/25/2024,AUH,BKK,First,5,4982.8,"{'Emirates': 4354.74, 'Qatar Airways': 4693.95, 'Turkish Airlines': 4289.12}",24914.02
2/25/2024,LHR,JFK,Economy,81,486.54,"{'Emirates': 462.42, 'Qatar Airways': 442.05, 'Turkish Airlines': 508.34}",39409.93
2/25/2024,LHR,JFK,Business,25,1809.92,"{'Emirates': 1920.94, 'Qatar Airways': 1911.73, 'Turkish Airlines': 1569.21}",45248.1
2/25/2024,LHR,JFK,First,3,4926.33,"{'Emirates': 4851.01, 'Qatar Airways': 4411.53, 'Turkish Airlines': 5189.29}",14778.98
2/25/2024,LHR,DEL,Economy,95,585.21,"{'Emirates': 539.54, 'Qatar Airways': 618.9, 'Turkish Airlines': 625.58}",55594.51
2/25/2024,LHR,DEL,Business,27,1942.42,"{'Emirates': 1749.94, 'Qatar Airways': 1845.75, 'Turkish Airlines': 1892.3}",52445.23
2/25/2024,LHR,DEL,First,8,4963.82,"{'Emirates': 5355.1, 'Qatar Airways': 5072.76, 'Turkish Airlines': 5432.71}",39710.55
2/25/2024,LHR,SYD,Economy,57,612.67,"{'Emirates': 544.98, 'Qatar Airways': 601.15, 'Turkish Airlines': 558.32}",34922.32
2/25/2024,LHR,SYD,Business,23,1851.33,"{'Emirates': 1924.29, 'Qatar Airways': 2080.76, 'Turkish Airlines': 2055.71}",42580.55
2/25/2024,LHR,SYD,First,7,4827.41,"{'Emirates': 4894.95, 'Qatar Airways': 4618.76, 'Turkish Airlines': 5251.36}",33791.86
2/25/2024,LHR,BKK,Economy,74,319.13,"{'Emirates': 364.09, 'Qatar Airways': 334.47, 'Turkish Airlines': 290.14}",23615.76
2/25/2024,LHR,BKK,Business,18,2258.72,"{'Emirates': 2047.96, 'Qatar Airways': 2155.98, 'Turkish Airlines': 2560.79}",40657.05
2/25/2024,LHR,BKK,First,5,5133.19,"{'Emirates': 4958.07, 'Qatar Airways': 5844.0, 'Turkish Airlines': 5029.71}",25665.94
2/25/2024,JFK,LHR,Economy,98,637.06,"{'Emirates': 613.18, 'Qatar Airways': 618.16, 'Turkish Airlines': 571.86}",62431.96
2/25/2024,JFK,LHR,Business,18,1829.62,"{'Emirates': 1852.52, 'Qatar Airways': 2089.3, 'Turkish Airlines': 1947.3}",32933.1
2/25/2024,JFK,LHR,First,5,4990.9,"{'Emirates': 4893.46, 'Qatar Airways': 4873.36, 'Turkish Airlines': 4669.44}",24954.51
2/25/2024,JFK,DEL,Economy,72,530.54,"{'Emirates': 584.47, 'Qatar Airways': 480.74, 'Turkish Airlines': 606.8}",38198.9
2/25/2024,JFK,DEL,Business,14,2110.51,"{'Emirates': 2096.08, 'Qatar Airways': 2366.68, 'Turkish Airlines': 2158.08}",29547.12
2/25/2024,JFK,DEL,First,9,4943.23,"{'Emirates': 4662.63, 'Qatar Airways': 5395.87, 'Turkish Airlines': 4956.8}",44489.03
2/25/2024,JFK,SYD,Economy,79,489.27,"{'Emirates': 458.7, 'Qatar Airways': 549.35, 'Turkish Airlines': 478.09}",38652.38
2/25/2024,JFK,SYD,Business,37,2004.36,"{'Emirates': 2123.17, 'Qatar Airways': 2170.56, 'Turkish Airlines': 1942.34}",74161.27
2/25/2024,JFK,SYD,First,6,5030.45,"{'Emirates': 4320.91, 'Qatar Airways': 5004.02, 'Turkish Airlines': 4686.04}",30182.72
2/25/2024,JFK,BKK,Economy,64,424.54,"{'Emirates': 362.89, 'Qatar Airways': 439.71, 'Turkish Airlines': 432.19}",27170.6
2/25/2024,JFK,BKK,Business,18,2078.57,"{'Emirates': 2179.9, 'Qatar Airways': 1787.87, 'Turkish Airlines': 2000.72}",37414.23
2/25/2024,JFK,BKK,First,5,4947.3,"{'Emirates': 4928.91, 'Qatar Airways': 4939.43, 'Turkish Airlines': 5344.65}",24736.51
2/25/2024,DEL,LHR,Economy,89,494.11,"{'Emirates': 533.26, 'Qatar Airways': 479.22, 'Turkish Airlines': 543.86}",43976.06
2/25/2024,DEL,LHR,Business,11,1972.18,"{'Emirates': 2032.96, 'Qatar Airways': 2162.44, 'Turkish Airlines': 2049.06}",21694.01
2/25/2024,DEL,LHR,First,10,5008.58,"{'Emirates': 5002.57, 'Qatar Airways': 4577.06, 'Turkish Airlines': 5268.23}",50085.81
2/25/2024,DEL,JFK,Economy,64,365.1,"{'Emirates': 355.23, 'Qatar Airways': 345.36, 'Turkish Airlines': 338.59}",23366.72
2/25/2024,DEL,JFK,Business,17,1983.63,"{'Emirates': 2093.39, 'Qatar Airways': 1770.46, 'Turkish Airlines': 1896.69}",33721.64
2/25/2024,DEL,JFK,First,5,5024.04,"{'Emirates': 4723.27, 'Qatar Airways': 4776.31, 'Turkish Airlines': 4410.22}",25120.21
2/25/2024,DEL,SYD,Economy,87,548.64,"{'Emirates': 584.15, 'Qatar Airways': 494.59, 'Turkish Airlines': 484.73}",47731.27
2/25/2024,DEL,SYD,Business,13,1899.43,"{'Emirates': 1998.58, 'Qatar Airways': 1854.31, 'Turkish Airlines': 1920.96}",24692.54
2/25/2024,DEL,SYD,First,2,5039.4,"{'Emirates': 5330.55, 'Qatar Airways': 5306.93, 'Turkish Airlines': 5118.22}",10078.79
2/25/2024,DEL,BKK,Economy,98,413.7,"{'Emirates': 382.37, 'Qatar Airways': 363.91, 'Turkish Airlines': 419.68}",40542.53
2/25/2024,DEL,BKK,Business,15,2090.47,"{'Emirates': 2324.38, 'Qatar Airways': 2401.57, 'Turkish Airlines': 1991.83}",31356.99
2/25/2024,DEL,BKK,First,6,4953.07,"{'Emirates': 5016.26, 'Qatar Airways': 5492.99, 'Turkish Airlines': 5647.12}",29718.4
2/25/2024,SYD,LHR,Economy,74,344.7,"{'Emirates': 304.75, 'Qatar Airways': 384.22, 'Turkish Airlines': 356.63}",25507.53
2/25/2024,SYD,LHR,Business,23,1887.53,"{'Emirates': 1784.25, 'Qatar Airways': 1852.66, 'Turkish Airlines': 1950.03}",43413.13
2/25/2024,SYD,LHR,First,7,4985.13,"{'Emirates': 4866.49, 'Qatar Airways': 4472.76, 'Turkish Airlines': 5515.33}",34895.88
2/25/2024,SYD,JFK,Economy,67,485.37,"{'Emirates': 498.62, 'Qatar Airways': 429.53, 'Turkish Airlines': 520.78}",32519.46
2/25/2024,SYD,JFK,Business,20,1932.27,"{'Emirates': 1771.5, 'Qatar Airways': 1915.2, 'Turkish Airlines': 2177.27}",38645.37
2/25/2024,SYD,JFK,First,3,5101.11,"{'Emirates': 4627.61, 'Qatar Airways': 4820.47, 'Turkish Airlines': 4544.64}",15303.32
2/25/2024,SYD,DEL,Economy,82,512.23,"{'Emirates': 546.71, 'Qatar Airways': 542.17, 'Turkish Airlines': 542.07}",42002.73
2/25/2024,SYD,DEL,Business,23,2005.43,"{'Emirates': 2150.55, 'Qatar Airways': 1842.21, 'Turkish Airlines': 2253.31}",46124.9
2/25/2024,SYD,DEL,First,6,5118.48,"{'Emirates': 4634.61, 'Qatar Airways': 4511.02, 'Turkish Airlines': 4465.07}",30710.85
2/25/2024,SYD,BKK,Economy,65,505.2,"{'Emirates': 461.6, 'Qatar Airways': 534.49, 'Turkish Airlines': 554.58}",32837.82
2/25/2024,SYD,BKK,Business,20,2018.57,"{'Emirates': 2314.62, 'Qatar Airways': 2080.59, 'Turkish Airlines': 2145.29}",40371.34
2/25/2024,SYD,BKK,First,6,4996.06,"{'Emirates': 5719.48, 'Qatar Airways': 4985.85, 'Turkish Airlines': 4264.67}",29976.38
2/26/2024,AUH,LHR,Economy,114,406.87,"{'Emirates': 420.97, 'Qatar Airways': 467.58, 'Turkish Airlines': 350.08}",46382.64
2/26/2024,AUH,LHR,Business,23,2011.33,"{'Emirates': 1934.52, 'Qatar Airways': 2251.97, 'Turkish Airlines': 2014.04}",46260.61
2/26/2024,AUH,LHR,First,2,5026.58,"{'Emirates': 5593.61, 'Qatar Airways': 5024.37, 'Turkish Airlines': 4607.09}",10053.17
2/26/2024,AUH,JFK,Economy,104,695.08,"{'Emirates': 643.04, 'Qatar Airways': 625.79, 'Turkish Airlines': 693.69}",72288.17
2/26/2024,AUH,JFK,Business,9,1979.18,"{'Emirates': 1916.41, 'Qatar Airways': 1762.74, 'Turkish Airlines': 2026.49}",17812.63
2/26/2024,AUH,JFK,First,5,4812.4,"{'Emirates': 4224.89, 'Qatar Airways': 5453.31, 'Turkish Airlines': 5163.24}",24062.02
2/26/2024,AUH,DEL,Economy,86,514.21,"{'Emirates': 547.15, 'Qatar Airways': 498.23, 'Turkish Airlines': 443.24}",44222.47
2/26/2024,AUH,DEL,Business,20,1869.19,"{'Emirates': 2117.94, 'Qatar Airways': 2098.61, 'Turkish Airlines': 1859.59}",37383.76
2/26/2024,AUH,DEL,First,6,4962.67,"{'Emirates': 5653.08, 'Qatar Airways': 5150.08, 'Turkish Airlines': 5631.23}",29776.03
2/26/2024,AUH,SYD,Economy,89,342.81,"{'Emirates': 306.01, 'Qatar Airways': 344.84, 'Turkish Airlines': 317.37}",30510.22
2/26/2024,AUH,SYD,Business,16,1992.8,"{'Emirates': 1781.17, 'Qatar Airways': 1972.02, 'Turkish Airlines': 1845.22}",31884.73
2/26/2024,AUH,SYD,First,3,5137.41,"{'Emirates': 5591.82, 'Qatar Airways': 4758.9, 'Turkish Airlines': 4996.99}",15412.22
2/26/2024,AUH,BKK,Economy,93,264.18,"{'Emirates': 275.23, 'Qatar Airways': 262.06, 'Turkish Airlines': 226.23}",24568.38
2/26/2024,AUH,BKK,Business,24,2083.28,"{'Emirates': 2133.22, 'Qatar Airways': 2211.72, 'Turkish Airlines': 2027.53}",49998.69
2/26/2024,AUH,BKK,First,6,4861.19,"{'Emirates': 5521.11, 'Qatar Airways': 5440.35, 'Turkish Airlines': 4180.07}",29167.12
2/26/2024,LHR,JFK,Economy,73,518.27,"{'Emirates': 521.99, 'Qatar Airways': 503.66, 'Turkish Airlines': 471.09}",37833.93
2/26/2024,LHR,JFK,Business,16,1882.62,"{'Emirates': 1899.98, 'Qatar Airways': 1968.79, 'Turkish Airlines': 1630.07}",30121.89
2/26/2024,LHR,JFK,First,2,5157.34,"{'Emirates': 5624.2, 'Qatar Airways': 5793.84, 'Turkish Airlines': 4619.27}",10314.68
2/26/2024,LHR,DEL,Economy,86,578.62,"{'Emirates': 579.66, 'Qatar Airways': 657.87, 'Turkish Airlines': 515.48}",49761.22
2/26/2024,LHR,DEL,Business,30,1955.64,"{'Emirates': 2134.45, 'Qatar Airways': 2086.26, 'Turkish Airlines': 2025.81}",58669.31
2/26/2024,LHR,DEL,First,3,5037.13,"{'Emirates': 5491.72, 'Qatar Airways': 5634.12, 'Turkish Airlines': 5416.35}",15111.39
2/26/2024,LHR,SYD,Economy,75,588.75,"{'Emirates': 542.66, 'Qatar Airways': 598.77, 'Turkish Airlines': 625.76}",44156.28
2/26/2024,LHR,SYD,Business,15,2044,"{'Emirates': 2297.19, 'Qatar Airways': 1969.72, 'Turkish Airlines': 1965.84}",30659.95
2/26/2024,LHR,SYD,First,3,5031.6,"{'Emirates': 4615.21, 'Qatar Airways': 4320.34, 'Turkish Airlines': 4987.58}",15094.79
2/26/2024,LHR,BKK,Economy,65,706.45,"{'Emirates': 795.31, 'Qatar Airways': 679.75, 'Turkish Airlines': 635.78}",45919.21
2/26/2024,LHR,BKK,Business,17,2066.38,"{'Emirates': 1759.27, 'Qatar Airways': 2285.45, 'Turkish Airlines': 1803.6}",35128.47
2/26/2024,LHR,BKK,First,7,4966.49,"{'Emirates': 5265.56, 'Qatar Airways': 5186.36, 'Turkish Airlines': 5218.91}",34765.45
2/26/2024,JFK,LHR,Economy,92,368.65,"{'Emirates': 393.59, 'Qatar Airways': 383.7, 'Turkish Airlines': 362.93}",33915.77
2/26/2024,JFK,LHR,Business,11,1874.25,"{'Emirates': 2031.21, 'Qatar Airways': 2083.12, 'Turkish Airlines': 1812.2}",20616.7
2/26/2024,JFK,LHR,First,8,4971.07,"{'Emirates': 5664.61, 'Qatar Airways': 4796.99, 'Turkish Airlines': 5648.35}",39768.59
2/26/2024,JFK,DEL,Economy,60,578.68,"{'Emirates': 557.39, 'Qatar Airways': 493.11, 'Turkish Airlines': 563.79}",34720.63
2/26/2024,JFK,DEL,Business,14,1928.64,"{'Emirates': 2126.67, 'Qatar Airways': 1793.88, 'Turkish Airlines': 1866.75}",27000.98
2/26/2024,JFK,DEL,First,4,4986.55,"{'Emirates': 5017.95, 'Qatar Airways': 5716.91, 'Turkish Airlines': 4289.92}",19946.21
2/26/2024,JFK,SYD,Economy,73,489.93,"{'Emirates': 465.21, 'Qatar Airways': 547.98, 'Turkish Airlines': 419.23}",35764.64
2/26/2024,JFK,SYD,Business,22,1828.04,"{'Emirates': 1605.14, 'Qatar Airways': 1616.53, 'Turkish Airlines': 1717.33}",40216.78
2/26/2024,JFK,SYD,First,7,4929.68,"{'Emirates': 4451.45, 'Qatar Airways': 5029.68, 'Turkish Airlines': 5032.15}",34507.76
2/26/2024,JFK,BKK,Economy,87,408.76,"{'Emirates': 441.31, 'Qatar Airways': 394.14, 'Turkish Airlines': 370.78}",35561.78
2/26/2024,JFK,BKK,Business,17,1990.28,"{'Emirates': 2198.49, 'Qatar Airways': 1941.45, 'Turkish Airlines': 1773.42}",33834.84
2/26/2024,JFK,BKK,First,5,4925.85,"{'Emirates': 4675.07, 'Qatar Airways': 5475.99, 'Turkish Airlines': 5542.57}",24629.26
2/26/2024,DEL,LHR,Economy,116,661.8,"{'Emirates': 708.84, 'Qatar Airways': 593.14, 'Turkish Airlines': 683.69}",76768.33
2/26/2024,DEL,LHR,Business,19,1887.21,"{'Emirates': 2140.09, 'Qatar Airways': 1986.3, 'Turkish Airlines': 1658.1}",35857.07
2/26/2024,DEL,LHR,First,6,5045.04,"{'Emirates': 5737.93, 'Qatar Airways': 5239.11, 'Turkish Airlines': 4363.95}",30270.25
2/26/2024,DEL,JFK,Economy,78,457.14,"{'Emirates': 506.29, 'Qatar Airways': 508.28, 'Turkish Airlines': 452.36}",35657.09
2/26/2024,DEL,JFK,Business,19,1957.09,"{'Emirates': 1877.84, 'Qatar Airways': 1972.36, 'Turkish Airlines': 2018.47}",37184.71
2/26/2024,DEL,JFK,First,5,4946.87,"{'Emirates': 5133.48, 'Qatar Airways': 5644.74, 'Turkish Airlines': 4980.84}",24734.34
2/26/2024,DEL,SYD,Economy,80,550.52,"{'Emirates': 526.02, 'Qatar Airways': 587.43, 'Turkish Airlines': 596.32}",44041.21
2/26/2024,DEL,SYD,Business,18,2197.47,"{'Emirates': 1978.65, 'Qatar Airways': 2048.23, 'Turkish Airlines': 2297.69}",39554.37
2/26/2024,DEL,SYD,First,9,5017.1,"{'Emirates': 4533.52, 'Qatar Airways': 5039.17, 'Turkish Airlines': 4443.32}",45153.94
2/26/2024,DEL,BKK,Economy,61,570.62,"{'Emirates': 650.97, 'Qatar Airways': 522.11, 'Turkish Airlines': 613.23}",34808
2/26/2024,DEL,BKK,Business,27,2028.61,"{'Emirates': 2283.85, 'Qatar Airways': 1847.73, 'Turkish Airlines': 2292.59}",54772.4
2/26/2024,DEL,BKK,First,4,4742.89,"{'Emirates': 4156.87, 'Qatar Airways': 5173.04, 'Turkish Airlines': 4716.48}",18971.55
2/26/2024,SYD,LHR,Economy,82,266.06,"{'Emirates': 226.5, 'Qatar Airways': 298.89, 'Turkish Airlines': 286.87}",21817.19
2/26/2024,SYD,LHR,Business,10,2002.58,"{'Emirates': 1759.89, 'Qatar Airways': 2281.54, 'Turkish Airlines': 2239.18}",20025.76
